ID PUMA,PUMA,ID Year,Year,ID Workforce Status,Workforce Status,ygcpop RCA,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug PUMA,CIP2,ID CIP2
"79500US7200101","Carr 2-Carr 111 PUMA, PR",2020,"2020","true","true",0.5000801228843833,572,582.7734623398658,78244.36363636363,72019.37168030415,18,"carr-2-carr-111-puma-pr","Engineering","14"
"79500US7200102","Carr 2 (Noroeste) PUMA, PR",2020,"2020","true","true",1.009030724018635,882,718.0481099507772,51454.00113378685,31241.691400157793,26,"carr-2-noroeste-puma-pr","Engineering","14"
"79500US7200201","Carr 2-Carr 100 PUMA, PR",2020,"2020","true","true",0.2245278304622367,197,343.4349145467493,64848.93908629441,40706.31624861019,8,"carr-2-carr-100-puma-pr","Engineering","14"
"79500US7200202","Carr 2 (Suroeste) PUMA, PR",2020,"2020","true","true",0.792409395179064,592,590.23671633369,75694.44932432432,73215.7575399294,32,"carr-2-suroeste-puma-pr","Engineering","14"
"79500US7200301","Carr 2 (Norte) PUMA, PR",2020,"2020","true","true",0.3825256633644463,355,459.92791125696914,48160.2,64213.50241466018,15,"carr-2-norte-puma-pr","Engineering","14"
"79500US7200302","Carr 2-Carr 129 PUMA, PR",2020,"2020","true","true",0.6250476054199786,592,591.748186534472,48275.69594594595,29325.17411937981,15,"carr-2-carr-129-puma-pr","Engineering","14"
"79500US7200401","Carr 2 (Sur) PUMA, PR",2020,"2020","true","true",0.4707028232714352,331,443.51610333274897,48529.32326283988,69553.20744143722,16,"carr-2-sur-puma-pr","Engineering","14"
"79500US7200402","Ponce & Jayuya Municipios PUMA, PR",2020,"2020","true","true",0.6618411503955841,728,655.8402620911352,45344.71153846154,24265.106549960557,25,"ponce-jayuya-municipios-puma-pr","Engineering","14"
"79500US7200403","Carr 52-Carr 150 PUMA, PR",2020,"2020","true","true",0.7327366487577952,787,681.1604300477609,58686.64421855146,49777.121833617326,31,"carr-52-carr-150-puma-pr","Engineering","14"
"79500US7200501","Carr 137-Carr 149 PUMA, PR",2020,"2020","true","true",0.8943200679979215,972,755.1259002823446,72659.00102880658,45179.64725272321,35,"carr-137-carr-149-puma-pr","Engineering","14"
"79500US7200502","Toa Baja & Dorado Municipios PUMA, PR",2020,"2020","true","true",1.0958593212516685,1160,822.3673921291144,54567.31293103448,32025.15750778558,44,"toa-baja-dorado-municipios-puma-pr","Engineering","14"
"79500US7200503","Toa Alta & Vega Alta Municipios PUMA, PR",2020,"2020","true","true",0.7032864479122323,756,667.9107707096003,76853.52777777778,51047.482795074684,24,"toa-alta-vega-alta-municipios-puma-pr","Engineering","14"
"79500US7200601","Carr 156-Carr 164 PUMA, PR",2020,"2020","true","true",0.47258302376024375,416,497.1983434893002,34674.341346153844,18373.7321669262,14,"carr-156-carr-164-puma-pr","Engineering","14"
"79500US7200602","Carr 14-Carr 173 PUMA, PR",2020,"2020","true","true",0.979012899775324,1048,783.0704945844483,58423.48473282443,30529.588101623936,34,"carr-14-carr-173-puma-pr","Engineering","14"
"79500US7200701","Carr 3 (Sureste) PUMA, PR",2020,"2020","true","true",0.3147755637093002,258,392.49142958060327,49600.608527131786,36204.723034334624,11,"carr-3-sureste-puma-pr","Engineering","14"
"79500US7200801","Bayamón Municipio (Este) PUMA, PR",2020,"2020","true","true",0.6629508326625823,557,573.657437179869,54478.99281867145,36559.90167465712,30,"bayamon-municipio-este-puma-pr","Engineering","14"
"79500US7200802","Bayamón Municipio (OEste) PUMA, PR",2020,"2020","true","true",0.7021734808302056,621,605.3558368340792,69138.21900161031,58605.979254907834,27,"bayamon-municipio-oeste-puma-pr","Engineering","14"
"79500US7200803","Guaynabo & Cataño Municipios PUMA, PR",2020,"2020","true","true",1.759530250897193,1998,1068.1469364537593,77147.50250250251,37163.32374891664,70,"guaynabo-catano-municipios-puma-pr","Engineering","14"
"79500US7200804","San Juan Municipio (Noroeste) PUMA, PR",2020,"2020","true","true",0.9671866798088326,1399,904.9158631428081,66405.95210864904,35914.63440009218,72,"san-juan-municipio-noroeste-puma-pr","Engineering","14"
"79500US7200805","San Juan Municipio (Este) PUMA, PR",2020,"2020","true","true",0.7651816468487068,543,565.5179188137665,63937.75506445672,62335.213867953295,23,"san-juan-municipio-este-puma-pr","Engineering","14"
"79500US7200806","San Juan Municipio (Sur) PUMA, PR",2020,"2020","true","true",1.8517238556788191,1749,997.9185306252595,70259.51343624928,34126.23010870491,70,"san-juan-municipio-sur-puma-pr","Engineering","14"
"79500US7200901","Carolina Municipio (Norte) PUMA, PR",2020,"2020","true","true",0.705141746628718,1077,797.1739339755043,64750.630454967504,48457.85289110172,33,"carolina-municipio-norte-puma-pr","Engineering","14"
"79500US7200902","Carr 852-Carr 185 PUMA, PR",2020,"2020","true","true",0.7461957082176016,1052,787.3729823714431,49284.05228136882,27805.97533445076,42,"carr-852-carr-185-puma-pr","Engineering","14"
"79500US7201001","Caguas Municipio PUMA, PR",2020,"2020","true","true",0.8160455937594429,998,766.0785742600686,76619.62825651302,51355.097796975555,35,"caguas-municipio-puma-pr","Engineering","14"
"79500US7201002","Carr 30 PUMA, PR",2020,"2020","true","true",1.0939289282180513,1591,963.1300675530726,79189.91514770585,36512.5239031977,38,"carr-30-puma-pr","Engineering","14"
"79500US7201101","Carr 3 (Noreste) PUMA, PR",2020,"2020","true","true",0.45285437008619894,454,519.5661969312913,51649.70484581498,63735.611278555254,18,"carr-3-noreste-puma-pr","Engineering","14"
"79500US7201102","Carr 53 PUMA, PR",2020,"2020","true","true",0.5141739694957335,433,506.93553887555504,86561.03002309469,96506.0900932435,16,"carr-53-puma-pr","Engineering","14"
"79500US0100100","Lauderdale, Colbert, Franklin & Marion (Northeast) Counties PUMA, AL",2020,"2020","true","true",0.35449168184679936,801,691.155841513121,93377.40449438202,60850.71965306359,39,"lauderdale-colbert-franklin-marion-northeast-counties-puma-al","Engineering","14"
"79500US0100200","Huntsville City (Far West & Southwest) PUMA, AL",2020,"2020","true","true",1.8523832316315874,4981,1684.045878840693,111399.50050190724,24058.39509128642,160,"huntsville-city-far-west-southwest-puma-al","Engineering","14"
"79500US0100301","Huntsville (North) & Madison (East) Cities PUMA, AL",2020,"2020","true","true",3.600507571522094,7209,1969.0909951611907,115720.66500208073,20120.243652490255,273,"huntsville-north-madison-east-cities-puma-al","Engineering","14"
"79500US0100302","Huntsville City (Central & South) PUMA, AL",2020,"2020","true","true",2.4469766757741946,3243,1345.987843942501,120515.13135985199,31931.69383650955,208,"huntsville-city-central-south-puma-al","Engineering","14"
"79500US0100400","DeKalb & Jackson Counties PUMA, AL",2020,"2020","true","true",0.35781231348178544,490,540.5501126443081,83139.83469387755,68199.52434618452,22,"dekalb-jackson-counties-puma-al","Engineering","14"
"79500US0100500","Huntsville City (Far Southeast) PUMA, AL",2020,"2020","true","true",1.1727072409980055,1775,1016.0599586533391,109618.41183098592,40836.82144693552,117,"huntsville-city-far-southeast-puma-al","Engineering","14"
"79500US0100600","Decatur City PUMA, AL",2020,"2020","true","true",0.7988887612747886,1452,924.2842681735602,108637.19008264462,33615.6025680598,74,"decatur-city-puma-al","Engineering","14"
"79500US0100700","Cullman & Winston Counties PUMA, AL",2020,"2020","true","true",0.25216960549524065,316,434.78447243721,111341.8164556962,115210.54803348401,28,"cullman-winston-counties-puma-al","Engineering","14"
"79500US0100800","St. Clair & Blount Counties PUMA, AL",2020,"2020","true","true",0.37357203346288576,656,625.2969872834384,109802.88719512195,58347.74056170367,25,"st-clair-blount-counties-puma-al","Engineering","14"
"79500US0100900","Etowah County PUMA, AL",2020,"2020","true","true",0.34998359229454246,420,500.51139107817806,83893.93333333333,48259.00476895287,18,"etowah-county-puma-al","Engineering","14"
"79500US0101000","Talladega, Cherokee, Randolph, Cleburne & Clay Counties PUMA, AL",2020,"2020","true","true",0.29715930193341206,523,558.967631555436,108324.43403441683,75301.68139557155,17,"talladega-cherokee-randolph-cleburne-clay-counties-puma-al","Engineering","14"
"79500US0101100","Calhoun County PUMA, AL",2020,"2020","true","true",0.21325250270843119,290,416.7581068073816,62739.744827586204,53212.038440100645,10,"calhoun-county-puma-al","Engineering","14"
"79500US0101200","Shelby County PUMA, AL",2020,"2020","true","true",1.2236008319132434,3722,1470.162881792098,118546.56555615261,37369.346246345856,174,"shelby-county-puma-al","Engineering","14"
"79500US0101301","Birmingham City (West) PUMA, AL",2020,"2020","true","true",0.07789739668754743,82,222.06242688696548,73382.64634146342,146295.33179458787,5,"birmingham-city-west-puma-al","Engineering","14"
"79500US0101302","Birmingham City (East) PUMA, AL",2020,"2020","true","true",0.8565133988933116,1193,837.0639683950671,80341.12992455994,47996.73300079805,54,"birmingham-city-east-puma-al","Engineering","14"
"79500US0101303","Hoover (North), Vestavia Hills & Homewood Cities PUMA, AL",2020,"2020","true","true",1.3060671684104572,3262,1374.5561629932433,115075.95585530349,42368.80456520995,137,"hoover-north-vestavia-hills-homewood-cities-puma-al","Engineering","14"
"79500US0101304","Trussville, Center Point & Gardendale Cities PUMA, AL",2020,"2020","true","true",0.37740642534490687,857,714.6602661719419,109591.44807467911,81698.3906258483,45,"trussville-center-point-gardendale-cities-puma-al","Engineering","14"
"79500US0101305","Bessemer, Hueytown & Pleasant Grove Cities PUMA, AL",2020,"2020","true","true",0.6655646587559687,966,755.4335535078062,125253.34782608696,67681.29014537999,36,"bessemer-hueytown-pleasant-grove-cities-puma-al","Engineering","14"
"79500US0101400","Walker, Marion (South & West), Fayette & Lamar Counties PUMA, AL",2020,"2020","true","true",0.3130177617543195,403,490.5512365150332,119801.19602977668,65477.30596404022,23,"walker-marion-south-west-fayette-lamar-counties-puma-al","Engineering","14"
"79500US0101500","Northport City (North & West) PUMA, AL",2020,"2020","true","true",0.9924742603955248,1421,911.6479458333966,92411.56087262492,41241.65553740093,60,"northport-city-north-west-puma-al","Engineering","14"
"79500US0101600","Tuscaloosa & Northport (Southeast) Cities PUMA, AL",2020,"2020","true","true",0.7358400976964028,1175,832.2625747957964,78233.36425531915,55969.76009277475,53,"tuscaloosa-northport-southeast-cities-puma-al","Engineering","14"
"79500US0101700","Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties PUMA, AL",2020,"2020","true","true",0.14113479581516675,172,321.3070434515092,82719.79069767441,85234.9557670754,13,"dallas-bibb-marengo-hale-sumter-perry-greene-counties-puma-al","Engineering","14"
"79500US0101800","Chilton, Tallapoosa, Chambers & Coosa Counties PUMA, AL",2020,"2020","true","true",0.34819830463901746,499,545.5710449765835,120060.89378757514,104710.53899262307,29,"chilton-tallapoosa-chambers-coosa-counties-puma-al","Engineering","14"
"79500US0101900","Auburn City PUMA, AL",2020,"2020","true","true",1.1448032008143527,2553,1219.083170335025,89935.88444966706,43993.95746317609,90,"auburn-city-puma-al","Engineering","14"
"79500US0102000","Montgomery City & Pike Road Town (North) PUMA, AL",2020,"2020","true","true",0.6569796003835154,1644,985.6336158063428,113969.51885644768,58777.92346813675,97,"montgomery-city-pike-road-town-north-puma-al","Engineering","14"
"79500US0102100","Elmore, Autauga, Montgomery (Outer) & Lowndes Counties PUMA, AL",2020,"2020","true","true",0.5292286679179626,1198,843.0199562172882,121803.01335559266,63357.54286342463,44,"elmore-autauga-montgomery-outer-lowndes-counties-puma-al","Engineering","14"
"79500US0102200","Southwest Alabama PUMA, AL",2020,"2020","true","true",0.2339244565753302,298,422.3359031558226,119853.11409395972,132585.73081105325,25,"southwest-alabama-puma-al","Engineering","14"
"79500US0102300","Coffee, Covington, Butler & Crenshaw Counties PUMA, AL",2020,"2020","true","true",0.3134068267639039,449,517.788583901159,75918.72160356348,47898.39138718286,33,"coffee-covington-butler-crenshaw-counties-puma-al","Engineering","14"
"79500US0102400","Russell, Pike, Barbour, Macon & Bullock Counties PUMA, AL",2020,"2020","true","true",0.18392115013799876,301,424.77600600132325,100112.67441860466,132462.25692294937,20,"russell-pike-barbour-macon-bullock-counties-puma-al","Engineering","14"
"79500US0102500","Dothan City PUMA, AL",2020,"2020","true","true",0.5069869949714889,1178,836.2359722030491,87534.6884550085,55937.385200567136,150,"dothan-city-puma-al","Engineering","14"
"79500US0102600","Baldwin County PUMA, AL",2020,"2020","true","true",1.0123883976796078,2787,1276.3366615188945,118164.08611410118,43013.28320397418,87,"baldwin-county-puma-al","Engineering","14"
"79500US0102701","Mobile City (East) PUMA, AL",2020,"2020","true","true",0.555135414087597,646,618.8061820020076,102896.67956656347,92469.9360564497,42,"mobile-city-east-puma-al","Engineering","14"
"79500US0102702","Mobile City (West) PUMA, AL",2020,"2020","true","true",0.8166691321130674,1173,830.5253630516988,130778.76044330776,91047.98972632618,52,"mobile-city-west-puma-al","Engineering","14"
"79500US0102703","Prichard City, Tillmans Corner & Saraland City PUMA, AL",2020,"2020","true","true",0.7999038247519659,1929,1065.3237558212356,101066.26127527216,42455.751002243676,75,"prichard-city-tillmans-corner-saraland-city-puma-al","Engineering","14"
"79500US0200101","Anchorage Municipality (North) PUMA, AK",2020,"2020","true","true",0.7010883290513245,1347,891.5709966005239,117545.57461024499,54396.9404840435,43,"anchorage-municipality-north-puma-ak","Engineering","14"
"79500US0200102","Anchorage Municipality (South) PUMA, AK",2020,"2020","true","true",0.9851950682803599,2398,1184.4137330198969,138787.9441201001,49909.35080622151,64,"anchorage-municipality-south-puma-ak","Engineering","14"
"79500US0200200","Matanuska-Susitna & Kenai Peninsula Boroughs PUMA, AK",2020,"2020","true","true",0.6094039396283304,1160,828.5307052906986,87432.75948275861,45471.091082042236,53,"matanuska-susitna-kenai-peninsula-boroughs-puma-ak","Engineering","14"
"79500US0200300","Greater Fairbanks, Greater Juneau, Ketchikan Gateway Borough & Road-Connected Alaska PUMA, AK",2020,"2020","true","true",0.9137436305672956,2243,1146.7564474830097,78572.98439589835,42436.00317493939,60,"greater-fairbanks-greater-juneau-ketchikan-gateway-borough-road-connected-alaska-puma-ak","Engineering","14"
"79500US0200400","Subsistence Alaska PUMA, AK",2020,"2020","true","true",0.5430846411476277,794,686.1644659754162,121927.39168765744,87074.47541428827,51,"subsistence-alaska-puma-ak","Engineering","14"
"79500US0400100","Gilbert (South) & Queen Creek Towns PUMA, AZ",2020,"2020","true","true",1.6500188557150879,3581,1432.4682997533166,136593.33091315275,37553.2592655504,174,"gilbert-south-queen-creek-towns-puma-az","Engineering","14"
"79500US0400101","Mesa City (East) PUMA, AZ",2020,"2020","true","true",0.7644997469982381,1711,1003.8665739332832,99444.7901811806,47230.5509464593,83,"mesa-city-east-puma-az","Engineering","14"
"79500US0400102","Mesa City (North Central) PUMA, AZ",2020,"2020","true","true",0.8316467543632426,1678,993.116322073759,95387.57687723481,38906.57462709258,108,"mesa-city-north-central-puma-az","Engineering","14"
"79500US0400103","Mesa City (West) PUMA, AZ",2020,"2020","true","true",0.6796027543513659,1169,830.8486159473736,83525.02138579983,45959.14359263763,69,"mesa-city-west-puma-az","Engineering","14"
"79500US0400104","Mesa City (South Central) PUMA, AZ",2020,"2020","true","true",0.43220516997708236,631,612.7221431576626,73759.27258320127,42576.662888351,31,"mesa-city-south-central-puma-az","Engineering","14"
"79500US0400105","Gilbert Town (North) PUMA, AZ",2020,"2020","true","true",1.5757542175656254,3342,1385.456686133498,122812.2381807301,40897.54776971905,185,"gilbert-town-north-puma-az","Engineering","14"
"79500US0400106","Chandler City (Northeast) PUMA, AZ",2020,"2020","true","true",1.3595243650843951,2502,1202.8251270605092,99236.23261390887,32723.41357502146,141,"chandler-city-northeast-puma-az","Engineering","14"
"79500US0400107","Chandler City (South) PUMA, AZ",2020,"2020","true","true",3.611518256429879,5651,1743.053649334924,129997.81065298177,26579.422355105842,316,"chandler-city-south-puma-az","Engineering","14"
"79500US0400108","Tempe (South) & Chandler (Northwest) Cities PUMA, AZ",2020,"2020","true","true",2.144202503233029,3938,1490.4497670642904,109092.68588115794,27027.593921607764,185,"tempe-south-chandler-northwest-cities-puma-az","Engineering","14"
"79500US0400109","Tempe City (North) PUMA, AZ",2020,"2020","true","true",2.0680989475997187,4077,1518.3694075060725,56195.994113318615,18771.84896841187,156,"tempe-city-north-puma-az","Engineering","14"
"79500US0400110","Scottsdale City (Southwest) & Paradise Valley Town PUMA, AZ",2020,"2020","true","true",1.0873457041642016,2336,1167.160218553935,120005.98886986301,51200.85831250901,121,"scottsdale-city-southwest-paradise-valley-town-puma-az","Engineering","14"
"79500US0400111","Scottsdale City (Southeast) & Fountain Hills Town PUMA, AZ",2020,"2020","true","true",1.9361818604749057,2908,1285.0375053271127,151743.1901650619,53104.38978374936,111,"scottsdale-city-southeast-fountain-hills-town-puma-az","Engineering","14"
"79500US0400112","Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA, AZ",2020,"2020","true","true",1.4687182151370584,2603,1224.7720885474298,163521.77948520938,60922.47192292299,133,"scottsdale-north-phoenix-far-northeast-cities-cave-creek-puma-az","Engineering","14"
"79500US0400113","Phoenix City (Northeast) PUMA, AZ",2020,"2020","true","true",1.5678971444490268,2608,1224.044144098135,116637.61579754601,40526.592613340865,137,"phoenix-city-northeast-puma-az","Engineering","14"
"79500US0400114","Phoenix City (Northeast Central) PUMA, AZ",2020,"2020","true","true",0.5375563083522442,909,734.2372530035897,104391.93509350935,57479.1663080502,45,"phoenix-city-northeast-central-puma-az","Engineering","14"
"79500US0400115","Phoenix City (Northwest Central) PUMA, AZ",2020,"2020","true","true",0.8643787391184786,1344,888.3530921279162,84472.65476190476,28654.349330077916,44,"phoenix-city-northwest-central-puma-az","Engineering","14"
"79500US0400116","Phoenix City (Uptown) PUMA, AZ",2020,"2020","true","true",0.7025314520292758,1153,824.8542426524574,129079.14657415438,67191.57055349095,62,"phoenix-city-uptown-puma-az","Engineering","14"
"79500US0400117","Phoenix City (East) PUMA, AZ",2020,"2020","true","true",0.7967262236412971,1333,885.6287749345358,120541.66841710427,72939.69265563082,63,"phoenix-city-east-puma-az","Engineering","14"
"79500US0400118","Downtown & Sky Harbor International Airport PUMA, AZ",2020,"2020","true","true",0.492495673023215,852,711.3307125998778,93625.42488262912,54212.54125415031,50,"downtown-sky-harbor-international-airport-puma-az","Engineering","14"
"79500US0400119","Phoenix City (South) PUMA, AZ",2020,"2020","true","true",0.7833087578791266,1151,823.1207953268524,80954.41963509991,27217.38483467306,39,"phoenix-city-south-puma-az","Engineering","14"
"79500US0400120","Ahwatukee & South Mountain PUMA, AZ",2020,"2020","true","true",1.882719213038148,3287,1367.3723084226929,116262.50988743536,43616.965048449354,188,"ahwatukee-south-mountain-puma-az","Engineering","14"
"79500US0400121","Phoenix (Southwest) & Tolleson Cities PUMA, AZ",2020,"2020","true","true",0.43326734892632773,875,721.5159434117478,55778.49257142857,30545.13832903672,36,"phoenix-southwest-tolleson-cities-puma-az","Engineering","14"
"79500US0400122","Maryvale (East) PUMA, AZ",2020,"2020","true","true",0.07380400976370514,108,254.86293729101578,52230.92592592593,59975.48759940855,6,"maryvale-east-puma-az","Engineering","14"
"79500US0400123","Maryvale (West) PUMA, AZ",2020,"2020","true","true",0.16278491382375845,266,399.44368713142313,64081.93984962406,60885.875152362765,15,"maryvale-west-puma-az","Engineering","14"
"79500US0400124","Glendale City (South) PUMA, AZ",2020,"2020","true","true",0.2809348082169343,400,488.9586377500804,49740.515,36474.56388800255,17,"glendale-city-south-puma-az","Engineering","14"
"79500US0400125","Phoenix City (West) PUMA, AZ",2020,"2020","true","true",0.20937054303409322,328,443.248583707934,56944.60670731707,58080.33710880426,19,"phoenix-city-west-puma-az","Engineering","14"
"79500US0400126","Glendale City (North) PUMA, AZ",2020,"2020","true","true",0.7393105265899321,1377,900.9181791324563,116957.593318809,59189.116584987176,71,"glendale-city-north-puma-az","Engineering","14"
"79500US0400127","Peoria City (South & Central) PUMA, AZ",2020,"2020","true","true",0.7316205754602584,1126,814.7767961209977,87241.44760213143,40288.69499852991,50,"peoria-city-south-central-puma-az","Engineering","14"
"79500US0400128","Phoenix City (North) PUMA, AZ",2020,"2020","true","true",0.9425726075629175,1533,947.6217351095927,97199.33398564905,30588.616384422116,65,"phoenix-city-north-puma-az","Engineering","14"
"79500US0400129","Phoenix (Far North) & Peoria (Northwest) Cities PUMA, AZ",2020,"2020","true","true",1.4086051470277188,2593,1223.566291262081,109869.16004627844,32690.995423205386,96,"phoenix-far-north-peoria-northwest-cities-puma-az","Engineering","14"
"79500US0400130","El Mirage City & Sun City PUMA, AZ",2020,"2020","true","true",0.28767682174137793,298,421.9938171829876,61435.53355704698,75977.80532131225,15,"el-mirage-city-sun-city-puma-az","Engineering","14"
"79500US0400131","Surprise City (Central) PUMA, AZ",2020,"2020","true","true",0.3977815241633317,565,580.0955618540277,133356.61946902654,117248.30136667287,25,"surprise-city-central-puma-az","Engineering","14"
"79500US0400132","Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities PUMA, AZ",2020,"2020","true","true",0.7828417227402167,1363,895.7296423122954,127384.12765957447,53617.63905878693,64,"goodyear-glendale-west-litchfield-park-northwest-cities-puma-az","Engineering","14"
"79500US0400133","Avondale (Central) & Litchfield Park (Central) Cities PUMA, AZ",2020,"2020","true","true",0.6519854220044834,1115,811.7739742368883,91267.16053811659,40447.84706111858,37,"avondale-central-litchfield-park-central-cities-puma-az","Engineering","14"
"79500US0400134","Maricopa County (West) & Gila River Indian Community (Northwest) PUMA, AZ",2020,"2020","true","true",0.44627841206555496,778,680.2147719331059,115127.18123393317,81670.39153553365,33,"maricopa-county-west-gila-river-indian-community-northwest-puma-az","Engineering","14"
"79500US0400201","Pima County (West) PUMA, AZ",2020,"2020","true","true",0.4561401861934317,515,553.3436591382061,89315.21747572816,50828.84985577418,22,"pima-county-west-puma-az","Engineering","14"
"79500US0400202","Tucson (West) & Marana Cities PUMA, AZ",2020,"2020","true","true",1.4548732788175458,2421,1181.434473178572,96065.64849235852,33048.63268324635,108,"tucson-west-marana-cities-puma-az","Engineering","14"
"79500US0400203","Oro Valley Town PUMA, AZ",2020,"2020","true","true",1.7864735023798164,2649,1229.3892560514523,115513.29218573046,40522.3218200267,150,"oro-valley-town-puma-az","Engineering","14"
"79500US0400204","Pima County (Northeast) PUMA, AZ",2020,"2020","true","true",1.8364760899093207,2573,1210.6675622154796,138319.11620676253,50428.47832985231,161,"pima-county-northeast-puma-az","Engineering","14"
"79500US0400205","Tucson City (Far Southeast) & Sahuarita Town PUMA, AZ",2020,"2020","true","true",1.839152334382318,3000,1307.2156683644087,111979.48966666666,19529.966570914625,128,"tucson-city-far-southeast-sahuarita-town-puma-az","Engineering","14"
"79500US0400206","Tucson City (Northeast) PUMA, AZ",2020,"2020","true","true",0.9303305109523425,1246,854.4856472064722,88718.96067415731,54601.03875182801,60,"tucson-city-northeast-puma-az","Engineering","14"
"79500US0400207","Tucson City (Northwest) PUMA, AZ",2020,"2020","true","true",0.8944728104390938,1303,874.2938479290808,61939.21872601689,29898.772352707518,69,"tucson-city-northwest-puma-az","Engineering","14"
"79500US0400208","Tucson City (South) PUMA, AZ",2020,"2020","true","true",0.2136028651725854,257,392.32802199777376,48942.669260700386,49824.66276122783,15,"tucson-city-south-puma-az","Engineering","14"
"79500US0400209","Tucson City (Southeast) PUMA, AZ",2020,"2020","true","true",0.49772207244118477,786,683.169667321144,91957.6641221374,61925.21800712717,48,"tucson-city-southeast-puma-az","Engineering","14"
"79500US0400300","Navajo & Apache Counties PUMA, AZ",2020,"2020","true","true",0.23346717060767372,356,461.61281943922137,88497.52808988764,49902.139447854446,25,"navajo-apache-counties-puma-az","Engineering","14"
"79500US0400400","Flagstaff City PUMA, AZ",2020,"2020","true","true",0.6526076153315391,1207,844.5924654447904,80026.25517812758,46455.18296839837,65,"flagstaff-city-puma-az","Engineering","14"
"79500US0400500","Yavapai County PUMA, AZ",2020,"2020","true","true",0.3902038986759863,943,749.5161165194475,104816.9268292683,65439.635687852555,40,"yavapai-county-puma-az","Engineering","14"
"79500US0400600","Lake Havasu City PUMA, AZ",2020,"2020","true","true",0.14128409398741668,321,438.9424311721878,76364.66978193146,71879.44564370243,17,"lake-havasu-city-puma-az","Engineering","14"
"79500US0400700","Yuma City PUMA, AZ",2020,"2020","true","true",0.4214206202798048,987,766.4404787991858,81181.49037487335,46425.945293188495,55,"yuma-city-puma-az","Engineering","14"
"79500US0400800","Gila, Graham, Greenlee & Pinal (East) Counties PUMA, AZ",2020,"2020","true","true",0.5319872772179733,607,600.0474346515698,57265.68698517298,40010.83828156532,17,"gila-graham-greenlee-pinal-east-counties-puma-az","Engineering","14"
"79500US0400803","Apache Junction City PUMA, AZ",2020,"2020","true","true",0.5671694169728252,1001,770.1510597288818,149235.03996003995,120292.81632475591,27,"apache-junction-city-puma-az","Engineering","14"
"79500US0400805","Florence Town, Eloy (Northeast) & Coolidge Cities PUMA, AZ",2020,"2020","true","true",0.4198345031034532,472,530.0310244538533,75892.17161016949,57931.07619930996,21,"florence-town-eloy-northeast-coolidge-cities-puma-az","Engineering","14"
"79500US0400807","Maricopa, Casa Grande & Eloy (Southeast) Cities PUMA, AZ",2020,"2020","true","true",0.7993569357968803,1399,907.252125936226,65571.27162258756,47632.85166482193,39,"maricopa-casa-grande-eloy-southeast-cities-puma-az","Engineering","14"
"79500US0400900","Sierra Vista City PUMA, AZ",2020,"2020","true","true",0.709043920000618,1317,881.4795264683145,77058.98481397114,43653.824054642246,51,"sierra-vista-city-puma-az","Engineering","14"
"79500US0500100","Benton County PUMA, AR",2020,"2020","true","true",0.9322498060247961,3446,1420.98849884104,111092.10388856646,32183.31618889336,156,"benton-county-puma-ar","Engineering","14"
"79500US0500200","Washington County PUMA, AR",2020,"2020","true","true",0.7616846865930533,2471,1206.4409641698655,102634.87697288547,45251.6184083261,92,"washington-county-puma-ar","Engineering","14"
"79500US0500300","Baxter, Boone, Carroll, Marion, Madison, Newton & Searcy Counties PUMA, AR",2020,"2020","true","true",0.17610194556846606,296,421.28272650416505,56673.40202702703,54802.18436050751,21,"baxter-boone-carroll-marion-madison-newton-searcy-counties-puma-ar","Engineering","14"
"79500US0500400","Independence, Cleburne, Van Buren, Sharp, Izard, Stone & Fulton Counties PUMA, AR",2020,"2020","true","true",0.18125519087333172,255,390.9887237726256,122937.96078431372,222507.91173485218,11,"independence-cleburne-van-buren-sharp-izard-stone-fulton-counties-puma-ar","Engineering","14"
"79500US0500500","Craighead (West), Greene, Randolph, Lawrence & Clay Counties PUMA, AR",2020,"2020","true","true",0.32557713039562974,777,681.0201940760072,68141.93693693694,48289.98478749299,23,"craighead-west-greene-randolph-lawrence-clay-counties-puma-ar","Engineering","14"
"79500US0500600","Crittenden, Mississippi & Craighead (East) Counties PUMA, AR",2020,"2020","true","true",0.3089294129606393,381,477.0030394323684,103559.14960629921,53518.39157751473,26,"crittenden-mississippi-craighead-east-counties-puma-ar","Engineering","14"
"79500US0500700","St. Francis, Poinsett, Phillips, Cross, Lee & Monroe Counties PUMA, AR",2020,"2020","true","true",0.21044814476382687,218,361.3529772783626,128481.89908256881,195615.58466112448,10,"st-francis-poinsett-phillips-cross-lee-monroe-counties-puma-ar","Engineering","14"
"79500US0500800","White, Jackson, Prairie & Woodruff Counties PUMA, AR",2020,"2020","true","true",0.20359913409810743,256,391.62295567075546,143496.15625,170532.78470470206,12,"white-jackson-prairie-woodruff-counties-puma-ar","Engineering","14"
"79500US0500900","North Little Rock, Sherwood & Jacksonville Cities PUMA, AR",2020,"2020","true","true",0.5979325926699213,1629,982.0102988256197,86949.67710251689,41610.863269896734,61,"north-little-rock-sherwood-jacksonville-cities-puma-ar","Engineering","14"
"79500US0501000","Little Rock City PUMA, AR",2020,"2020","true","true",1.005966967795754,2607,1234.5545564074948,84082.07710011507,33771.770353161366,99,"little-rock-city-puma-ar","Engineering","14"
